"title","tag"
"New-VSKinesisAnalyticsV2ApplicationCloudWatchLoggingOption","resource-types"
"New-VSKinesisAnalyticsV2ApplicationOutput","resource-types"
"New-VSKinesisAnalyticsV2ApplicationReferenceDataSource","resource-types"
"New-VSKinesisFirehoseDeliveryStream","resource-types"
"New-VSKinesisStream","resource-types"
"New-VSKinesisStreamConsumer","resource-types"
"New-VSKMSAlias","resource-types"
"New-VSKMSKey","resource-types"
"New-VSLakeFormationDataLakeSettings","resource-types"
"New-VSLakeFormationPermissions","resource-types"
"New-VSLakeFormationResource","resource-types"
"New-VSLambdaAlias","resource-types"
"New-VSLambdaEventInvokeConfig","resource-types"
"New-VSLambdaEventSourceMapping","resource-types"
"New-VSLambdaFunction","resource-types"
"New-VSLambdaLayerVersion","resource-types"
"New-VSLambdaLayerVersionPermission","resource-types"
"New-VSLambdaPermission","resource-types"
"New-VSLambdaVersion","resource-types"
"New-VSLogsDestination","resource-types"
"New-VSLogsLogGroup","resource-types"
"New-VSLogsLogStream","resource-types"
"New-VSLogsMetricFilter","resource-types"
"New-VSLogsSubscriptionFilter","resource-types"
"New-VSManagedBlockchainMember","resource-types"
"New-VSManagedBlockchainNode","resource-types"
"New-VSMediaConvertJobTemplate","resource-types"
"New-VSMediaConvertPreset","resource-types"
"New-VSMediaConvertQueue","resource-types"
"New-VSMediaLiveChannel","resource-types"
"New-VSMediaLiveInput","resource-types"
"New-VSMediaLiveInputSecurityGroup","resource-types"
"New-VSMediaStoreContainer","resource-types"
"New-VSMSKCluster","resource-types"
"New-VSNeptuneDBCluster","resource-types"
"New-VSNeptuneDBClusterParameterGroup","resource-types"
"New-VSNeptuneDBInstance","resource-types"
"New-VSNeptuneDBParameterGroup","resource-types"
"New-VSNeptuneDBSubnetGroup","resource-types"
"New-VSNetworkManagerCustomerGatewayAssociation","resource-types"
"New-VSNetworkManagerDevice","resource-types"
"New-VSNetworkManagerGlobalNetwork","resource-types"
"New-VSNetworkManagerLink","resource-types"
"New-VSNetworkManagerLinkAssociation","resource-types"
"New-VSNetworkManagerSite","resource-types"
"New-VSNetworkManagerTransitGatewayRegistration","resource-types"
"New-VSOpsWorksApp","resource-types"
"New-VSOpsWorksCMServer","resource-types"
"New-VSOpsWorksElasticLoadBalancerAttachment","resource-types"
"New-VSOpsWorksInstance","resource-types"
"New-VSOpsWorksLayer","resource-types"
"New-VSOpsWorksStack","resource-types"
"New-VSOpsWorksUserProfile","resource-types"
"New-VSOpsWorksVolume","resource-types"
"New-VSPinpointADMChannel","resource-types"
"New-VSPinpointAPNSChannel","resource-types"
"New-VSPinpointAPNSSandboxChannel","resource-types"
"New-VSPinpointAPNSVoipChannel","resource-types"
"New-VSPinpointAPNSVoipSandboxChannel","resource-types"
"New-VSPinpointApp","resource-types"
"New-VSPinpointApplicationSettings","resource-types"
"New-VSPinpointBaiduChannel","resource-types"
"New-VSPinpointCampaign","resource-types"
"New-VSPinpointEmailChannel","resource-types"
"New-VSPinpointEmailConfigurationSet","resource-types"
"New-VSPinpointEmailConfigurationSetEventDestination","resource-types"
"New-VSPinpointEmailDedicatedIpPool","resource-types"
"New-VSPinpointEmailIdentity","resource-types"
"New-VSPinpointEmailTemplate","resource-types"
"New-VSPinpointEventStream","resource-types"
"New-VSPinpointGCMChannel","resource-types"
"New-VSPinpointPushTemplate","resource-types"
"New-VSPinpointSegment","resource-types"
"New-VSPinpointSMSChannel","resource-types"
"New-VSPinpointSmsTemplate","resource-types"
"New-VSPinpointVoiceChannel","resource-types"
"New-VSQLDBLedger","resource-types"
"New-VSRAMResourceShare","resource-types"
"New-VSRDSDBCluster","resource-types"
"New-VSRDSDBClusterParameterGroup","resource-types"
"New-VSRDSDBInstance","resource-types"
"New-VSRDSDBParameterGroup","resource-types"
"New-VSRDSDBSecurityGroup","resource-types"
"New-VSRDSDBSecurityGroupIngress","resource-types"
"New-VSRDSDBSubnetGroup","resource-types"
"New-VSRDSEventSubscription","resource-types"
"New-VSRDSOptionGroup","resource-types"
"New-VSRedshiftCluster","resource-types"
"New-VSRedshiftClusterParameterGroup","resource-types"
"New-VSRedshiftClusterSecurityGroup","resource-types"
"New-VSRedshiftClusterSecurityGroupIngress","resource-types"
"New-VSRedshiftClusterSubnetGroup","resource-types"
"New-VSResourceGroupsGroup","resource-types"
"New-VSRoboMakerFleet","resource-types"
"New-VSRoboMakerRobot","resource-types"
"New-VSRoboMakerRobotApplication","resource-types"
"New-VSRoboMakerRobotApplicationVersion","resource-types"
"New-VSRoboMakerSimulationApplication","resource-types"
"New-VSRoboMakerSimulationApplicationVersion","resource-types"
"New-VSRoute53HealthCheck","resource-types"
"New-VSRoute53HostedZone","resource-types"
"New-VSRoute53RecordSet","resource-types"
"New-VSRoute53RecordSetGroup","resource-types"
"New-VSRoute53ResolverResolverEndpoint","resource-types"
"New-VSRoute53ResolverResolverRule","resource-types"
"New-VSRoute53ResolverResolverRuleAssociation","resource-types"
"New-VSS3AccessPoint","resource-types"
"New-VSS3Bucket","resource-types"
"New-VSS3BucketPolicy","resource-types"
"New-VSSageMakerCodeRepository","resource-types"
"New-VSSageMakerEndpoint","resource-types"
"New-VSSageMakerEndpointConfig","resource-types"
"New-VSSageMakerModel","resource-types"
"New-VSSageMakerNotebookInstance","resource-types"
"New-VSSageMakerNotebookInstanceLifecycleConfig","resource-types"
"New-VSSageMakerWorkteam","resource-types"
"New-VSSDBDomain","resource-types"
"New-VSSecretsManagerResourcePolicy","resource-types"
"New-VSSecretsManagerRotationSchedule","resource-types"
"New-VSSecretsManagerSecret","resource-types"
"New-VSSecretsManagerSecretTargetAttachment","resource-types"
"New-VSSecurityHubHub","resource-types"
"New-VSServiceCatalogAcceptedPortfolioShare","resource-types"
"New-VSServiceCatalogCloudFormationProduct","resource-types"
"New-VSServiceCatalogCloudFormationProvisionedProduct","resource-types"
"New-VSServiceCatalogLaunchNotificationConstraint","resource-types"
"New-VSServiceCatalogLaunchRoleConstraint","resource-types"
"New-VSServiceCatalogLaunchTemplateConstraint","resource-types"
"New-VSServiceCatalogPortfolio","resource-types"
"New-VSServiceCatalogPortfolioPrincipalAssociation","resource-types"
"New-VSServiceCatalogPortfolioProductAssociation","resource-types"
"New-VSServiceCatalogPortfolioShare","resource-types"
"New-VSServiceCatalogResourceUpdateConstraint","resource-types"
"New-VSServiceCatalogStackSetConstraint","resource-types"
"New-VSServiceCatalogTagOption","resource-types"
"New-VSServiceCatalogTagOptionAssociation","resource-types"
"New-VSServiceDiscoveryHttpNamespace","resource-types"
"New-VSServiceDiscoveryInstance","resource-types"
"New-VSServiceDiscoveryPrivateDnsNamespace","resource-types"
"New-VSServiceDiscoveryPublicDnsNamespace","resource-types"
"New-VSServiceDiscoveryService","resource-types"
"New-VSSESConfigurationSet","resource-types"
"New-VSSESConfigurationSetEventDestination","resource-types"
"New-VSSESReceiptFilter","resource-types"
"New-VSSESReceiptRule","resource-types"
"New-VSSESReceiptRuleSet","resource-types"
"New-VSSESTemplate","resource-types"
"New-VSSNSSubscription","resource-types"
"New-VSSNSTopic","resource-types"
"New-VSSNSTopicPolicy","resource-types"
"New-VSSQSQueue","resource-types"
"New-VSSQSQueuePolicy","resource-types"
"New-VSSSMAssociation","resource-types"
"New-VSSSMDocument","resource-types"
"New-VSSSMMaintenanceWindow","resource-types"
"New-VSSSMMaintenanceWindowTarget","resource-types"
"New-VSSSMMaintenanceWindowTask","resource-types"
"New-VSSSMParameter","resource-types"
"New-VSSSMPatchBaseline","resource-types"
"New-VSSSMResourceDataSync","resource-types"
"New-VSStepFunctionsActivity","resource-types"
"New-VSStepFunctionsStateMachine","resource-types"
"New-VSSyntheticsCanary","resource-types"
"New-VSTransferServer","resource-types"
"New-VSTransferUser","resource-types"
"New-VSWAFByteMatchSet","resource-types"
"New-VSWAFIPSet","resource-types"
"New-VSWAFRegionalByteMatchSet","resource-types"
"New-VSWAFRegionalGeoMatchSet","resource-types"
"New-VSWAFRegionalIPSet","resource-types"
"New-VSWAFRegionalRateBasedRule","resource-types"
"New-VSWAFRegionalRegexPatternSet","resource-types"
"New-VSWAFRegionalRule","resource-types"
"New-VSWAFRegionalSizeConstraintSet","resource-types"
"New-VSWAFRegionalSqlInjectionMatchSet","resource-types"
"New-VSWAFRegionalWebACL","resource-types"
"New-VSWAFRegionalWebACLAssociation","resource-types"
"New-VSWAFRegionalXssMatchSet","resource-types"
"New-VSWAFRule","resource-types"
"New-VSWAFSizeConstraintSet","resource-types"
"New-VSWAFSqlInjectionMatchSet","resource-types"
"New-VSWAFv2IPSet","resource-types"
"New-VSWAFv2RegexPatternSet","resource-types"
"New-VSWAFv2RuleGroup","resource-types"
"New-VSWAFv2WebACL","resource-types"
"New-VSWAFv2WebACLAssociation","resource-types"
"New-VSWAFWebACL","resource-types"
"New-VSWAFXssMatchSet","resource-types"
"New-VSWorkSpacesWorkspace","resource-types"
"Add-VSChangeSetResourceToImport","sdk-wrappers"
"Get-TemplateValidation","sdk-wrappers"
"Get-VSAccountLimits","sdk-wrappers"
"Get-VSChangeSet","sdk-wrappers"
"Get-VSS3BucketList","sdk-wrappers"
"Get-VSS3BucketLocation","sdk-wrappers"
"Get-VSS3ObjectList","sdk-wrappers"
"Get-VSS3ObjectMetadata","sdk-wrappers"
"Get-VSStack","sdk-wrappers"
"Get-VSStackSet","sdk-wrappers"
"Get-VSStackSetInstance","sdk-wrappers"
"Get-VSStackSetOperation","sdk-wrappers"
"Invoke-VSChangeSetExecution","sdk-wrappers"
"Invoke-VSDeploy","sdk-wrappers"
"Invoke-VSPackage","sdk-wrappers"
"New-VSChangeSet","sdk-wrappers"
"New-VSS3Box","sdk-wrappers"
"New-VSS3Object","sdk-wrappers"
"New-VSStack","sdk-wrappers"
"New-VSStackSet","sdk-wrappers"
"New-VSStackSetInstances","sdk-wrappers"
"Remove-VSChangeSet","sdk-wrappers"
"Remove-VSStack","sdk-wrappers"
"Remove-VSStackSet","sdk-wrappers"
"Remove-VSStackSetInstances","sdk-wrappers"
"Resume-VSStackUpdateRollback","sdk-wrappers"
"Set-VSCredential","sdk-wrappers"
"Set-VSStackPolicy","sdk-wrappers"
"Stop-VSStackSetOperation","sdk-wrappers"
"Stop-VSStackUpdate","sdk-wrappers"
"Update-VSStack","sdk-wrappers"
"Update-VSStackSet","sdk-wrappers"
"VSStackParameter","sdk-wrappers"
"VSStackSetOperationPreferences","sdk-wrappers"
"VSStackTag","sdk-wrappers"
"Watch-Stack","sdk-wrappers"
"Add-SAMAlexaSkillEventSource","serverless"
"Add-SAMApiEventSource","serverless"
"Add-SAMCloudWatchEventEventSource","serverless"
"Add-SAMDynamoDBEventSource","serverless"
"Add-SAMEnvironmentVariable","serverless"
"Add-SAMEventSource","serverless"
"Add-SAMIoTRuleEventSource","serverless"
"Add-SAMKinesisEventSource","serverless"
"Add-SAMS3EventSource","serverless"
"Add-SAMS3LocationObject","serverless"
"Add-SAMScheduleEventSource","serverless"
"Add-SAMSNSEventSource","serverless"
"New-SAMApi","serverless"
"New-SAMFunction","serverless"
"New-SAMSimpleTable","serverless"
"vsl","supersets"
"Add-Include","transform"
